,Unnamed: 0,year,X,Y,Z
0,0,2000,8.569583299712034,47.81208332908185,45.57652282714844
4,4,2000,8.602916632912034,47.81208332908185,69.40961456298828
8,8,2000,8.586249966312034,47.80374999578185,33.72270202636719
12,12,2000,8.619583299512033,47.80374999578185,37.50209045410156
16,16,2000,8.577916633012034,47.79541666248185,32.66232681274414
20,20,2000,8.611249966212036,47.79541666248185,38.99628829956056
24,24,2000,8.677916632612034,47.79541666248185,95.93348693847656
28,28,2000,8.544583299812034,47.787083329181854,49.4123420715332
32,32,2000,8.577916633012034,47.787083329181854,19.20315361022949
36,36,2000,8.611249966212036,47.787083329181854,29.96929931640625
40,40,2000,8.669583299312034,47.787083329181854,66.31949615478516
44,44,2000,8.486249966712036,47.778749995881846,52.4284553527832
48,48,2000,8.519583299912034,47.778749995881846,35.55851745605469
52,52,2000,8.552916633112034,47.778749995881846,34.766311645507805
56,56,2000,8.586249966312034,47.778749995881846,19.722064971923828
60,60,2000,8.619583299512033,47.778749995881846,27.0190372467041
64,64,2000,8.677916632612034,47.778749995881846,93.4232177734375
68,68,2000,8.486249966712036,47.77041666258184,66.73505401611328
72,72,2000,8.519583299912034,47.77041666258184,46.20022964477539
76,76,2000,8.552916633112034,47.77041666258184,31.498136520385746
80,80,2000,8.586249966312034,47.77041666258184,20.636363983154297
84,84,2000,8.619583299512033,47.77041666258184,34.79179382324219
88,88,2000,8.652916632712035,47.77041666258184,56.361343383789055
92,92,2000,8.686249965912033,47.77041666258184,110.17724609375
96,96,2000,8.727916632412034,47.77041666258184,88.474853515625
100,100,2000,8.486249966712036,47.76208332928185,68.24989318847656
104,104,2000,8.519583299912034,47.76208332928185,53.445072174072266
108,108,2000,8.552916633112034,47.76208332928185,29.6759033203125
112,112,2000,8.586249966312034,47.76208332928185,25.00051689147949
116,116,2000,8.619583299512033,47.76208332928185,46.13322448730469
120,120,2000,8.652916632712035,47.76208332928185,94.69799041748048
124,124,2000,8.686249965912033,47.76208332928185,150.09576416015625
128,128,2000,8.719583299112033,47.76208332928185,259.9112548828125
132,132,2000,8.469583300112035,47.75374999598185,87.34580993652342
136,136,2000,8.502916633312033,47.75374999598185,59.59510040283203
140,140,2000,8.536249966512033,47.75374999598185,22.55876350402832
144,144,2000,8.569583299712034,47.75374999598185,38.25690460205078
148,148,2000,8.602916632912034,47.75374999598185,59.52848052978516
152,152,2000,8.636249966112034,47.75374999598185,75.07772827148438
156,156,2000,8.669583299312034,47.75374999598185,144.4694671630859
160,160,2000,8.702916632512036,47.75374999598185,716.2982788085938
164,164,2000,8.469583300112035,47.745416662681855,92.30255126953124
168,168,2000,8.502916633312033,47.745416662681855,63.72312545776367
172,172,2000,8.536249966512033,47.745416662681855,20.15123558044433
176,176,2000,8.569583299712034,47.745416662681855,39.1147918701172
180,180,2000,8.602916632912034,47.745416662681855,78.48740386962889
184,184,2000,8.636249966112034,47.745416662681855,94.75309753417967
188,188,2000,8.669583299312034,47.745416662681855,135.15194702148435
192,192,2000,8.702916632512036,47.745416662681855,1038.54443359375
196,196,2000,8.469583300112035,47.737083329381846,51.33577346801758
200,200,2000,8.502916633312033,47.737083329381846,77.85227966308594
204,204,2000,8.536249966512033,47.737083329381846,30.836328506469727
208,208,2000,8.569583299712034,47.737083329381846,51.14497756958008
212,212,2000,8.602916632912034,47.737083329381846,81.17040252685545
216,216,2000,8.636249966112034,47.737083329381846,247.918685913086
220,220,2000,8.669583299312034,47.737083329381846,233.0984649658203
224,224,2000,8.702916632512036,47.737083329381846,302.1376647949219
228,228,2000,8.436249966912033,47.728749996081845,90.28845977783205
232,232,2000,8.469583300112035,47.728749996081845,34.28023147583008
236,236,2000,8.502916633312033,47.728749996081845,72.8041000366211
240,240,2000,8.536249966512033,47.728749996081845,43.10967254638672
244,244,2000,8.569583299712034,47.728749996081845,46.45807266235352
248,248,2000,8.602916632912034,47.728749996081845,119.90848541259764
252,252,2000,8.636249966112034,47.728749996081845,742.4022827148436
256,256,2000,8.669583299312034,47.728749996081845,469.67691040039057
260,260,2000,8.702916632512036,47.728749996081845,114.08091735839844
264,264,2000,8.777916632212033,47.728749996081845,815.1677856445312
